suburb,region,origin_idx,horizon,actual,naive,seasonal_naive,sarima
GOSFORD,rest_nsw,44,1,2.586206896551735,3.111111111111109,1.9607843137254832,1.5643510839397925
GOSFORD,rest_nsw,44,2,5.882352941176472,3.111111111111109,1.9607843137254832,-2.063259118687603
GOSFORD,rest_nsw,44,3,3.174603174603185,3.111111111111109,1.9607843137254832,0.6206560194439598
GOSFORD,rest_nsw,44,4,23.84615384615385,3.111111111111109,1.9607843137254832,-0.8007331882123999
GOSFORD,rest_nsw,48,1,-12.422360248447204,23.84615384615385,2.586206896551735,5.147436062869318
GOSFORD,rest_nsw,48,2,64.53900709219857,23.84615384615385,2.586206896551735,-3.120702342718083
GOSFORD,rest_nsw,48,3,-45.43103448275863,23.84615384615385,2.586206896551735,1.3900769875854309
GOSFORD,rest_nsw,48,4,7.740916271721954,23.84615384615385,2.586206896551735,-1.9426822606078769
GOULBURN,rest_nsw,28,1,3.617269544924162,4.512195121951224,0.2358490566037652,-0.39180154770166914
GOULBURN,rest_nsw,28,2,10.360360360360366,4.512195121951224,0.2358490566037652,-0.47514247321385844
GOULBURN,rest_nsw,28,3,-0.4081632653061273,4.512195121951224,0.2358490566037652,-0.09495516101494285
